id,name,category,subcategory,rarity,professions,region,short_uses,file_name
43235,Briarbound Hook,Ingredient,Spice,Uncommon,Fishing,Emberford,Quest hook: supports leveling.,ingredient_briarbound_hook.png
43236,Pilgrim's Bandage Roll,Material,Leather,Uncommon,Alchemy,Saltmarrow,Craft input: keeps you moving.,material_pilgrim_s_bandage_roll.png
43237,Cinder-scarred Cloak,Ingredient,Salt,Common,Cooking,Emberford,Craft input: enables a recipe chain.,ingredient_cinder_scarred_cloak.png
43238,Hollowroot Token,Material,Resin,Common,Alchemy,Frostbriar,Field use: gates a shortcut.,material_hollowroot_token.png
43239,Mire-touched Tincture,Gear,Chest,Common,Jewelry,Ashen Fields,Loot filler: gates a shortcut.,gear_mire_touched_tincture.png
43240,Saltmarrow Shard,Consumable,Tonic,Common,Alchemy,Ashen Fields,Quest hook: enables a recipe chain.,consumable_saltmarrow_shard.png
43241,Mire-touched Stew,Gear,Belt,Rare,Smithing,Frostbriar,Vendor staple: enables a recipe chain.,gear_mire_touched_stew.png
43242,Harbor-wet Ingot,Consumable,Tea,Uncommon,Cooking,Marketwalk,Loot filler: fills a gear gap.,consumable_harbor_wet_ingot.png
43243,Moon-stitched Keybone,Consumable,Tonic,Common,Alchemy,Hollowroot,Craft input: feeds a rumor.,consumable_moon_stitched_keybone.png
43244,Frostbriar Ore,Gear,Dagger,Uncommon,Smithing,Emberford,Utility piece: fills a gear gap.,gear_frostbriar_ore.png
43245,Iron-banded Plank,Consumable,Food,Uncommon,Cooking,Greatwood,Utility piece: feeds a rumor.,consumable_iron_banded_plank.png
43246,Greatwood Permit Slip,Ingredient,Fruit,Common,Alchemy,Greatwood,Field use: supports leveling.,ingredient_greatwood_permit_slip.png
43247,Emberford Cloak,Gear,Bow,Common,Smithing,Ashen Fields,Loot filler: fills a gear gap.,gear_emberford_cloak.png
43248,Hollowroot Token,Gear,Mace,Uncommon,Smithing,Saltmarrow,Craft input: supports leveling.,gear_hollowroot_token.png
43249,Greatwood Vest,Gear,Dagger,Common,Smithing,Marketwalk,Field use: feeds a rumor.,gear_greatwood_vest.png
43250,Cinder-scarred Pouch,Consumable,Potion,Common,Alchemy,Saltmarrow,Craft input: gates a shortcut.,consumable_cinder_scarred_pouch.png
43251,Harbor-wet Pouch,Material,Wax,Common,Leatherworking,Greatwood,Utility piece: fills a gear gap.,material_harbor_wet_pouch.png
43252,Iron-banded Nail,Consumable,Elixir,Common,Alchemy,Glimmerdeep,Vendor staple: supports leveling.,consumable_iron_banded_nail.png
43253,Saltmarrow Biscuit,Material,Cloth,Common,Smithing,Marketwalk,Vendor staple: supports leveling.,material_saltmarrow_biscuit.png
43254,Mire-touched Biscuit,Material,Wax,Uncommon,Alchemy,Glimmerdeep,Craft input: supports leveling.,material_mire_touched_biscuit.png
43255,Briarbound Pouch,Ingredient,Fruit,Common,Herbalism,Marketwalk,Quest hook: gates a shortcut.,ingredient_briarbound_pouch.png
43256,Iron-banded Leather Strip,Ingredient,Meat,Uncommon,Alchemy,Ashen Fields,Quest hook: keeps you moving.,ingredient_iron_banded_leather_strip.png
43257,Mire-touched Pin,Curio,Totem,Rare,Enchanting,Glimmerdeep,Field use: enables a recipe chain.,curio_mire_touched_pin.png
43258,Lantern-lit Lockpick,Consumable,Food,Uncommon,Alchemy,Greatwood,Loot filler: enables a recipe chain.,consumable_lantern_lit_lockpick.png
43259,Pilgrim's Tally,Gear,Belt,Uncommon,Leatherworking,Saltmarrow,Loot filler: supports leveling.,gear_pilgrim_s_tally.png
43260,Cinder-scarred Buckler,Quest Item,Relic,Common,—,Ashen Fields,Utility piece: feeds a rumor.,quest_item_cinder_scarred_buckler.png
43261,River-smooth Hood,Ingredient,Fish,Rare,Herbalism,Marketwalk,Quest hook: enables a recipe chain.,ingredient_river_smooth_hood.png
43262,Tide-taken Pod,Material,Timber,Common,Tailoring,Ashen Fields,Field use: keeps you moving.,material_tide_taken_pod.png
43263,Sun-bleached Boots,Ingredient,Spice,Common,Fishing,Saltmarrow,Quest hook: feeds a rumor.,ingredient_sun_bleached_boots.png
43264,Mire-touched Totem,Ingredient,Oil,Uncommon,Fishing,Frostbriar,Loot filler: supports leveling.,ingredient_mire_touched_totem.png
43265,Cinder-scarred Ledger Page,Consumable,Potion,Common,Alchemy,Ashen Fields,Utility piece: keeps you moving.,consumable_cinder_scarred_ledger_page.png
43266,Glimmerdeep Root,Material,Pigment,Common,Skinning,Saltmarrow,Field use: supports leveling.,material_glimmerdeep_root.png
43267,Glimmerdeep Shard,Material,Leather,Uncommon,Woodworking,Frostbriar,Craft input: supports leveling.,material_glimmerdeep_shard.png
43268,Emberford Trinket,Curio,Totem,Uncommon,Jewelry,Frostbriar,Vendor staple: enables a recipe chain.,curio_emberford_trinket.png
43269,Mire-touched Shard,Alchemy Item,Solvent,Uncommon,Alchemy,Glimmerdeep,Quest hook: enables a recipe chain.,alchemy_item_mire_touched_shard.png
43270,Cinder-scarred Cloak,Consumable,Food,Common,Alchemy,Saltmarrow,Field use: enables a recipe chain.,consumable_cinder_scarred_cloak.png
43271,Moon-stitched Cloak,Material,Timber,Common,Skinning,Saltmarrow,Utility piece: keeps you moving.,material_moon_stitched_cloak.png
43272,Gutterborn Buckler,Map,Rubbing,Common,—,Greatwood,Utility piece: feeds a rumor.,map_gutterborn_buckler.png
43273,Glimmerdeep Pouch,Gear,Crossbow,Uncommon,Jewelry,Greatwood,Craft input: keeps you moving.,gear_glimmerdeep_pouch.png
43274,Silt-grit Keybone,Gear,Staff,Common,Leatherworking,Hollowroot,Quest hook: enables a recipe chain.,gear_silt_grit_keybone.png
43275,Storm-bit Ration,Gear,Shield,Uncommon,Smithing,Emberford,Craft input: feeds a rumor.,gear_storm_bit_ration.png
43276,Amberwake Vial,Curio,Signet,Common,Scribing,Greatwood,Loot filler: gates a shortcut.,curio_amberwake_vial.png
43277,Warden's Pendant,Consumable,Food,Common,Cooking,Hollowroot,Quest hook: enables a recipe chain.,consumable_warden_s_pendant.png
43278,Pilgrim's Leather Strip,Curio,Coin,Common,Enchanting,Hollowroot,Quest hook: gates a shortcut.,curio_pilgrim_s_leather_strip.png
43279,Hollowroot Shard,Curio,Mask,Common,Enchanting,Glimmerdeep,Quest hook: supports leveling.,curio_hollowroot_shard.png
43280,Warden's Pod,Ingredient,Herb,Common,Cooking,Greatwood,Field use: feeds a rumor.,ingredient_warden_s_pod.png
43281,Silt-grit Ration,Ingredient,Oil,Common,Cooking,Frostbriar,Vendor staple: enables a recipe chain.,ingredient_silt_grit_ration.png
43282,Cinder-scarred Tally,Consumable,Food,Common,Alchemy,Ashen Fields,Loot filler: feeds a rumor.,consumable_cinder_scarred_tally.png
43283,Warden's Salve,Curio,Totem,Uncommon,Enchanting,Glimmerdeep,Vendor staple: fills a gear gap.,curio_warden_s_salve.png
43284,Pilgrim's Helm,Consumable,Potion,Common,Alchemy,Frostbriar,Craft input: keeps you moving.,consumable_pilgrim_s_helm.png
43285,Amberwake Seed,Consumable,Food,Uncommon,Cooking,Greatwood,Vendor staple: feeds a rumor.,consumable_amberwake_seed.png
43286,Harbor-wet Belt,Gear,Belt,Common,Smithing,Frostbriar,Craft input: feeds a rumor.,gear_harbor_wet_belt.png
43287,Hollowroot Hood,Curio,Signet,Common,Enchanting,Emberford,Loot filler: gates a shortcut.,curio_hollowroot_hood.png
43288,Amberwake Ingot,Gear,Mace,Common,Smithing,Greatwood,Quest hook: feeds a rumor.,gear_amberwake_ingot.png
43289,Tide-taken Ledger Page,Gear,Cloak,Common,Jewelry,Emberford,Utility piece: supports leveling.,gear_tide_taken_ledger_page.png
43290,Silt-grit Keybone,Gear,Mace,Common,Smithing,Ashen Fields,Field use: enables a recipe chain.,gear_silt_grit_keybone.png
43291,River-smooth Ore,World Object,Deployable,Common,—,Glimmerdeep,Quest hook: enables a recipe chain.,world_object_river_smooth_ore.png
43292,Pilgrim's Biscuit,Material,Resin,Common,Mining,Ashen Fields,Craft input: supports leveling.,material_pilgrim_s_biscuit.png
43293,Lantern-lit Pod,Material,Pigment,Uncommon,Skinning,Saltmarrow,Loot filler: feeds a rumor.,material_lantern_lit_pod.png
43294,Emberford Guard,Consumable,Food,Uncommon,Alchemy,Ashen Fields,Quest hook: keeps you moving.,consumable_emberford_guard.png
43295,Sun-bleached Plank,Gear,Chest,Uncommon,Smithing,Marketwalk,Quest hook: supports leveling.,gear_sun_bleached_plank.png
43296,Amberwake Lichen,Gear,Crossbow,Common,Tailoring,Emberford,Craft input: feeds a rumor.,gear_amberwake_lichen.png
43297,Greatwood Stew,Gear,Gloves,Uncommon,Jewelry,Hollowroot,Vendor staple: keeps you moving.,gear_greatwood_stew.png
43298,Mire-touched Hood,Consumable,Elixir,Common,Cooking,Ashen Fields,Vendor staple: feeds a rumor.,consumable_mire_touched_hood.png
43299,Moon-stitched Totem,Gear,Wand,Uncommon,Tailoring,Emberford,Field use: fills a gear gap.,gear_moon_stitched_totem.png
43300,Frostworn Pendant,Trinket,Idol,Uncommon,Jewelry,Marketwalk,Craft input: fills a gear gap.,trinket_frostworn_pendant.png
43301,Iron-banded Pommel,Curio,Charm,Uncommon,Jewelry,Glimmerdeep,Field use: fills a gear gap.,curio_iron_banded_pommel.png
43302,Iron-banded Cloak,Ingredient,Fruit,Common,Alchemy,Greatwood,Craft input: keeps you moving.,ingredient_iron_banded_cloak.png
43303,Harbor-wet Bottle,Curio,Mask,Common,Enchanting,Glimmerdeep,Field use: supports leveling.,curio_harbor_wet_bottle.png
43304,Glimmerdeep Pod,Consumable,Tonic,Common,Cooking,Marketwalk,Craft input: gates a shortcut.,consumable_glimmerdeep_pod.png
43305,Emberford Sash,Quest Item,Seal,Uncommon,—,Marketwalk,Loot filler: keeps you moving.,quest_item_emberford_sash.png
43306,Glimmerdeep Boots,Consumable,Elixir,Uncommon,Alchemy,Marketwalk,Field use: feeds a rumor.,consumable_glimmerdeep_boots.png
43307,Gutterborn Thread,Ingredient,Salt,Common,Herbalism,Marketwalk,Loot filler: enables a recipe chain.,ingredient_gutterborn_thread.png
43308,Briarbound Pod,Gear,Gloves,Uncommon,Smithing,Hollowroot,Field use: keeps you moving.,gear_briarbound_pod.png
43309,Saltglass Pouch,Material,Stone,Common,Tailoring,Greatwood,Utility piece: gates a shortcut.,material_saltglass_pouch.png
43310,Lantern-lit Pouch,Ingredient,Meat,Rare,Alchemy,Glimmerdeep,Quest hook: keeps you moving.,ingredient_lantern_lit_pouch.png
43311,Pilgrim's Lockpick,Consumable,Tea,Common,Cooking,Hollowroot,Loot filler: gates a shortcut.,consumable_pilgrim_s_lockpick.png
43312,Greatwood Boots,Ingredient,Herb,Common,Cooking,Glimmerdeep,Field use: enables a recipe chain.,ingredient_greatwood_boots.png
43313,Gutterborn Map Scrap,Gear,Dagger,Common,Smithing,Saltmarrow,Loot filler: keeps you moving.,gear_gutterborn_map_scrap.png
43314,Pilgrim's Vest,Gear,Axe,Common,Smithing,Emberford,Utility piece: enables a recipe chain.,gear_pilgrim_s_vest.png
43315,Storm-bit Trinket,Curio,Totem,Uncommon,Scribing,Emberford,Craft input: enables a recipe chain.,curio_storm_bit_trinket.png
43316,Harbor-wet Belt,Ingredient,Oil,Common,Alchemy,Saltmarrow,Field use: enables a recipe chain.,ingredient_harbor_wet_belt.png
43317,River-smooth Ingot,Material,Resin,Common,Alchemy,Emberford,Utility piece: fills a gear gap.,material_river_smooth_ingot.png
43318,Cinder-scarred Compass,Trophy,Hide,Uncommon,—,Saltmarrow,Field use: supports leveling.,trophy_cinder_scarred_compass.png
43319,Sun-bleached Plank,Gear,Cloak,Uncommon,Leatherworking,Ashen Fields,Craft input: fills a gear gap.,gear_sun_bleached_plank.png
43320,Tide-taken Vial,Gear,Gloves,Common,Smithing,Marketwalk,Utility piece: supports leveling.,gear_tide_taken_vial.png
43321,Saltmarrow Lantern,Ingredient,Herb,Common,Cooking,Saltmarrow,Field use: fills a gear gap.,ingredient_saltmarrow_lantern.png
43322,Saltmarrow Ingot,Ingredient,Herb,Common,Cooking,Frostbriar,Vendor staple: keeps you moving.,ingredient_saltmarrow_ingot.png
43323,Briarbound Totem,Material,Wax,Common,Skinning,Saltmarrow,Loot filler: keeps you moving.,material_briarbound_totem.png
43324,Emberford Keybone,Ingredient,Mushroom,Uncommon,Cooking,Emberford,Craft input: enables a recipe chain.,ingredient_emberford_keybone.png
43325,Emberford Permit Slip,Curio,Signet,Common,Enchanting,Emberford,Field use: keeps you moving.,curio_emberford_permit_slip.png
43326,Hollowroot Boots,Tool,Utility,Common,Scribing,Emberford,Field use: fills a gear gap.,tool_hollowroot_boots.png
43327,Saltglass Trinket,Material,Ingot,Common,Mining,Frostbriar,Craft input: fills a gear gap.,material_saltglass_trinket.png
43328,River-smooth Tally,Consumable,Tea,Uncommon,Alchemy,Ashen Fields,Quest hook: fills a gear gap.,consumable_river_smooth_tally.png
43329,Cinder-scarred Token,Consumable,Bandage,Common,Cooking,Hollowroot,Utility piece: supports leveling.,consumable_cinder_scarred_token.png
43330,Frostbriar Leather Strip,Consumable,Potion,Common,Alchemy,Greatwood,Craft input: fills a gear gap.,consumable_frostbriar_leather_strip.png
43331,Glimmerdeep Pendant,Tool,Utility,Rare,Woodworking,Greatwood,Quest hook: keeps you moving.,tool_glimmerdeep_pendant.png
43332,Emberford Tea,Ingredient,Salt,Uncommon,Fishing,Marketwalk,Field use: enables a recipe chain.,ingredient_emberford_tea.png
43333,Harbor-wet Pin,Key,Door,Rare,—,Ashen Fields,Utility piece: fills a gear gap.,key_harbor_wet_pin.png
43334,Sun-bleached Buckler,Key,Door,Uncommon,—,Emberford,Quest hook: feeds a rumor.,key_sun_bleached_buckler.png
43335,Tide-taken Hook,Material,Leather,Common,Tailoring,Hollowroot,Craft input: gates a shortcut.,material_tide_taken_hook.png
43336,Saltmarrow Ore,Material,Cloth,Rare,Woodworking,Frostbriar,Utility piece: keeps you moving.,material_saltmarrow_ore.png
43337,Ash-dusted Helm,Ingredient,Meat,Common,Herbalism,Marketwalk,Loot filler: feeds a rumor.,ingredient_ash_dusted_helm.png
43338,Briarbound Leather Strip,Curio,Charm,Uncommon,Scribing,Emberford,Loot filler: fills a gear gap.,curio_briarbound_leather_strip.png
43339,Greatwood Thread,Material,Stone,Common,Smithing,Saltmarrow,Loot filler: feeds a rumor.,material_greatwood_thread.png
43340,Sun-bleached Hilt,Gear,Bow,Common,Leatherworking,Frostbriar,Quest hook: gates a shortcut.,gear_sun_bleached_hilt.png
43341,Gutterborn Totem,Consumable,Potion,Common,Alchemy,Ashen Fields,Craft input: supports leveling.,consumable_gutterborn_totem.png
43342,Storm-bit Belt,Material,Pigment,Uncommon,Mining,Frostbriar,Loot filler: enables a recipe chain.,material_storm_bit_belt.png
43343,Storm-bit Spool,Material,Cloth,Common,Skinning,Saltmarrow,Vendor staple: enables a recipe chain.,material_storm_bit_spool.png
43344,Warden's Belt,Consumable,Potion,Common,Alchemy,Marketwalk,Loot filler: enables a recipe chain.,consumable_warden_s_belt.png
43345,Saltmarrow Coat,Gear,Crossbow,Common,Smithing,Frostbriar,Vendor staple: keeps you moving.,gear_saltmarrow_coat.png
43346,Ash-dusted Wanted Poster,Map,Scrap,Uncommon,—,Greatwood,Vendor staple: feeds a rumor.,map_ash_dusted_wanted_poster.png
43347,Mire-touched Boots,Material,Cloth,Common,Alchemy,Ashen Fields,Loot filler: enables a recipe chain.,material_mire_touched_boots.png
43348,Greatwood Hook,Curio,Coin,Common,Scribing,Hollowroot,Quest hook: feeds a rumor.,curio_greatwood_hook.png
43349,Hollowroot Tincture,Gear,Legs,Common,Tailoring,Hollowroot,Vendor staple: fills a gear gap.,gear_hollowroot_tincture.png
43350,Iron-banded Ore,Consumable,Tea,Common,Alchemy,Marketwalk,Field use: gates a shortcut.,consumable_iron_banded_ore.png
43351,Frostworn Hook,Ingredient,Herb,Common,Alchemy,Glimmerdeep,Utility piece: supports leveling.,ingredient_frostworn_hook.png
43352,Gutterborn Trophy Fang,Ingredient,Herb,Common,Cooking,Frostbriar,Loot filler: enables a recipe chain.,ingredient_gutterborn_trophy_fang.png
43353,Greatwood Belt,Gear,Sword,Common,Smithing,Ashen Fields,Craft input: supports leveling.,gear_greatwood_belt.png
43354,Ash-dusted Pendant,Gear,Crossbow,Uncommon,Jewelry,Frostbriar,Loot filler: supports leveling.,gear_ash_dusted_pendant.png
43355,Frostworn Pouch,Curio,Mask,Uncommon,Jewelry,Hollowroot,Craft input: feeds a rumor.,curio_frostworn_pouch.png
43356,Tide-taken Hilt,Consumable,Potion,Common,Cooking,Ashen Fields,Craft input: feeds a rumor.,consumable_tide_taken_hilt.png
43357,Warden's Buckler,Map,Scrap,Uncommon,—,Glimmerdeep,Utility piece: enables a recipe chain.,map_warden_s_buckler.png
43358,Glimmerdeep Wanted Poster,Ingredient,Salt,Uncommon,Fishing,Marketwalk,Vendor staple: keeps you moving.,ingredient_glimmerdeep_wanted_poster.png
43359,Pilgrim's Cloak,Consumable,Bandage,Uncommon,Alchemy,Hollowroot,Vendor staple: enables a recipe chain.,consumable_pilgrim_s_cloak.png
43360,Greatwood Plank,Gear,Chest,Common,Tailoring,Greatwood,Vendor staple: fills a gear gap.,gear_greatwood_plank.png
43361,Saltglass Vest,Gear,Shield,Common,Smithing,Emberford,Utility piece: enables a recipe chain.,gear_saltglass_vest.png
43362,Iron-banded Ration,Consumable,Potion,Uncommon,Cooking,Greatwood,Loot filler: enables a recipe chain.,consumable_iron_banded_ration.png
43363,Glimmerdeep Compass,Material,Cloth,Common,Tailoring,Marketwalk,Loot filler: enables a recipe chain.,material_glimmerdeep_compass.png
43364,Saltglass Biscuit,Material,Ore,Uncommon,Alchemy,Saltmarrow,Utility piece: feeds a rumor.,material_saltglass_biscuit.png
43365,Greatwood Tea,Curio,Coin,Common,Scribing,Hollowroot,Craft input: gates a shortcut.,curio_greatwood_tea.png
43366,Storm-bit Pin,Material,Pigment,Common,Mining,Ashen Fields,Field use: gates a shortcut.,material_storm_bit_pin.png
43367,Saltmarrow Pin,Curio,Totem,Common,Enchanting,Saltmarrow,Quest hook: enables a recipe chain.,curio_saltmarrow_pin.png
43368,Briarbound Root,Ingredient,Spice,Common,Cooking,Saltmarrow,Quest hook: supports leveling.,ingredient_briarbound_root.png
43369,Saltmarrow Buckler,Material,Resin,Common,Woodworking,Saltmarrow,Quest hook: enables a recipe chain.,material_saltmarrow_buckler.png
43370,Frostworn Tally,Ingredient,Fruit,Common,Cooking,Greatwood,Craft input: enables a recipe chain.,ingredient_frostworn_tally.png
43371,Glimmerdeep Pouch,Material,Stone,Common,Smithing,Frostbriar,Vendor staple: enables a recipe chain.,material_glimmerdeep_pouch.png
43372,Briarbound Lichen,Gear,Bow,Common,Smithing,Emberford,Field use: supports leveling.,gear_briarbound_lichen.png
43373,Glimmerdeep Lantern,Alchemy Item,Base,Uncommon,Alchemy,Emberford,Craft input: feeds a rumor.,alchemy_item_glimmerdeep_lantern.png
43374,Saltmarrow Keybone,Consumable,Tonic,Common,Cooking,Glimmerdeep,Field use: supports leveling.,consumable_saltmarrow_keybone.png
43375,Lantern-lit Thread,Ingredient,Fruit,Common,Cooking,Ashen Fields,Craft input: feeds a rumor.,ingredient_lantern_lit_thread.png
43376,Glimmerdeep Ingot,Curio,Charm,Common,Scribing,Saltmarrow,Utility piece: enables a recipe chain.,curio_glimmerdeep_ingot.png
43377,Iron-banded Stew,Gear,Axe,Common,Smithing,Emberford,Quest hook: gates a shortcut.,gear_iron_banded_stew.png
43378,Harbor-wet Tea,Consumable,Tonic,Common,Alchemy,Greatwood,Field use: fills a gear gap.,consumable_harbor_wet_tea.png
43379,Warden's Spool,Curio,Signet,Uncommon,Enchanting,Glimmerdeep,Loot filler: gates a shortcut.,curio_warden_s_spool.png
