id,name,category,subcategory,rarity,professions,region,short_uses,file_name
77401,Briarbound Amulet (IV),Document,Scroll,Uncommon,Cooking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,document_briarbound_amulet_iv_77401.png
77402,Stormbit Ring,Gear,Mail,Uncommon,Enchanting,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_ring_77402.png
77403,Stormbit Buckler (IV),Ingredient,Hide,Uncommon,Herbalism,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_stormbit_buckler_iv_77403.png
77404,Emberlit Lantern (III),Tool,Utility,Uncommon,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,tool_emberlit_lantern_iii_77404.png
77405,Mire-slick Lockpick (I),Ingredient,Ore,Uncommon,Alchemy,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_mire_slick_lockpick_i_77405.png
77406,Frosted Gambeson,Tool,Utility,Uncommon,Herbalism,Frostbriar_Reach,Utility item that supports exploration and downtime.,tool_frosted_gambeson_77406.png
77407,Stormbit Map,Map,Map,Common,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,map_stormbit_map_77407.png
77408,Glimmering Helm (IV),Consumable,Bandage,Uncommon,Smithing,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_glimmering_helm_iv_77408.png
77409,Gravemark Cuirass,Gear,Staff,Common,Enchanting,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_gravemark_cuirass_77409.png
77410,Emberlit Thread (II),Ingredient,Hide,Uncommon,Smithing,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_emberlit_thread_ii_77410.png
77411,Frosted Staff,Gear,Sword,Uncommon,Tailoring,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_staff_77411.png
77412,Mire-slick Map,Profession Tool,Kit,Rare,Tailoring,Frostbriar_Reach,Utility item that supports exploration and downtime.,profession tool_mire_slick_map_77412.png
77413,Sun-bleached Staff,Document,Scroll,Rare,Tailoring,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,document_sun_bleached_staff_77413.png
77414,Frosted Key (IV),Gear,Sword,Uncommon,Enchanting,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_key_iv_77414.png
77415,Ashen Staff (IV),Trinket,Charm,Common,Alchemy,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,trinket_ashen_staff_iv_77415.png
77416,Briarbound Longbow,Key,Key,Uncommon,Smithing,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,key_briarbound_longbow_77416.png
77417,Mire-slick Scroll (IV),Gear,Dagger,Uncommon,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_mire_slick_scroll_iv_77417.png
77418,Mire-slick Hatchet,Gear,Sword,Uncommon,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_mire_slick_hatchet_77418.png
77419,Saltworn Boots (I),Material,Leatherworking,Common,Smithing,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_saltworn_boots_i_77419.png
77420,Sun-bleached Cloak,Gear,Shield,Common,Herbalism,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_cloak_77420.png
77421,Gravemark Thread,Profession Tool,Kit,Uncommon,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,profession tool_gravemark_thread_77421.png
77422,Mire-slick Thread (III),Document,Scroll,Uncommon,Herbalism,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,document_mire_slick_thread_iii_77422.png
77423,Stormbit Gambeson,Ingredient,Ore,Uncommon,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_stormbit_gambeson_77423.png
77424,Mire-slick Buckler (II),Gear,Plate,Common,Tailoring,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_buckler_ii_77424.png
77425,Dusk-hushed Ingot,Consumable,Food,Common,Enchanting,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_dusk_hushed_ingot_77425.png
77426,Marketfresh Gloves,Gear,Shield,Common,Cooking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_gloves_77426.png
77427,Marketfresh Legwraps,Gear,Plate,Common,Alchemy,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_marketfresh_legwraps_77427.png
77428,Glimmering Boots,Tool,Utility,Common,Leatherworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,tool_glimmering_boots_77428.png
77429,Saltworn Ration,Gear,Sword,Common,Woodworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_saltworn_ration_77429.png
77430,Stormbit Gloves,Material,Leatherworking,Uncommon,Herbalism,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_stormbit_gloves_77430.png
77431,Marketfresh Boots,Ingredient,Ore,Rare,Herbalism,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_marketfresh_boots_77431.png
77432,Stormbit Gloves,Ingredient,Wood,Uncommon,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_stormbit_gloves_77432.png
77433,Frosted Amulet (IV),Trinket,Charm,Common,Woodworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,trinket_frosted_amulet_iv_77433.png
77434,Glimmering Ration,Gear,Sword,Uncommon,Leatherworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_glimmering_ration_77434.png
77435,Gravemark Ration (I),Consumable,Bandage,Common,Cooking,Frostbriar_Reach,Utility item that supports exploration and downtime.,consumable_gravemark_ration_i_77435.png
77436,Mire-slick Gloves,Tool,Utility,Rare,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,tool_mire_slick_gloves_77436.png
77437,Ashen Buckler (I),Gear,Staff,Uncommon,Enchanting,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_ashen_buckler_i_77437.png
77438,Emberlit Lockpick,Tool,Utility,Uncommon,None,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,tool_emberlit_lockpick_77438.png
77439,Dusk-hushed Map,Consumable,Potion,Common,Alchemy,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,consumable_dusk_hushed_map_77439.png
77440,Emberlit Amulet (II),Material,Thread,Common,Alchemy,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_emberlit_amulet_ii_77440.png
77441,Mire-slick Buckler (IV),Consumable,Bandage,Uncommon,Leatherworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_mire_slick_buckler_iv_77441.png
77442,Glimmering Map,Consumable,Bandage,Uncommon,Woodworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,consumable_glimmering_map_77442.png
77443,Briarbound Key,Gear,Polearm,Common,Mining,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_briarbound_key_77443.png
77444,Frosted Gloves (II),Consumable,Bandage,Rare,None,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_frosted_gloves_ii_77444.png
77445,Glimmering Helm,Gear,Cloth,Uncommon,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_helm_77445.png
77446,Briarbound Cloak,Ingredient,Wood,Uncommon,Tailoring,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,ingredient_briarbound_cloak_77446.png
77447,Emberlit Shortsword (IV),Key,Key,Rare,Herbalism,Saltmarrow_Strand,Utility item that supports exploration and downtime.,key_emberlit_shortsword_iv_77447.png
77448,Mire-slick Thread,Quest,Quest Item,Common,Alchemy,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,quest_mire_slick_thread_77448.png
77449,Frosted Thread,Gear,Mail,Rare,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_frosted_thread_77449.png
77450,Frosted Shortsword,Consumable,Food,Uncommon,Woodworking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,consumable_frosted_shortsword_77450.png
77451,Marketfresh Charm,Gear,Polearm,Common,Mining,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_marketfresh_charm_77451.png
77452,Dusk-hushed Gloves,Gear,Axe,Rare,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_gloves_77452.png
77453,Stormbit Gambeson (IV),Gear,Shield,Uncommon,Tailoring,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_gambeson_iv_77453.png
77454,Frosted Scroll,Trinket,Charm,Uncommon,Herbalism,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,trinket_frosted_scroll_77454.png
77455,Dusk-hushed Gloves,Gear,Staff,Uncommon,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_dusk_hushed_gloves_77455.png
77456,Marketfresh Helm,Trinket,Charm,Common,None,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,trinket_marketfresh_helm_77456.png
77457,Dusk-hushed Cloak,Gear,Mace,Uncommon,Mining,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_dusk_hushed_cloak_77457.png
77458,Stormbit Vial,Material,Ingot,Rare,Tailoring,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_stormbit_vial_77458.png
77459,Mire-slick Salve,Consumable,Food,Uncommon,Cooking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,consumable_mire_slick_salve_77459.png
77460,Sun-bleached Bandage,Material,Leatherworking,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_sun_bleached_bandage_77460.png
77461,Stormbit Tonic,Ingredient,Herb,Common,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_stormbit_tonic_77461.png
77462,Ashen Salve (I),Gear,Mace,Common,Cooking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_ashen_salve_i_77462.png
77463,Saltworn Tonic,Consumable,Potion,Rare,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_saltworn_tonic_77463.png
77464,Glimmering Shortsword,Gear,Dagger,Uncommon,Woodworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_glimmering_shortsword_77464.png
77465,Briarbound Salve,Material,Thread,Uncommon,Alchemy,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_briarbound_salve_77465.png
77466,Gravemark Salve,Ingredient,Wood,Common,Alchemy,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_gravemark_salve_77466.png
77467,Frosted Bandage,Gear,Plate,Uncommon,Enchanting,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_bandage_77467.png
77468,Dusk-hushed Cuirass,Consumable,Food,Common,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,consumable_dusk_hushed_cuirass_77468.png
77469,Marketfresh Lantern (IV),Gear,Mail,Uncommon,Tailoring,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_lantern_iv_77469.png
77470,Marketfresh Charm (III),Gear,Cloth,Rare,Cooking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_marketfresh_charm_iii_77470.png
77471,Stormbit Longbow,Map,Map,Common,Enchanting,Glimmerdeep_Mire,Crafting component used across multiple recipes.,map_stormbit_longbow_77471.png
77472,Briarbound Charm,Tool,Utility,Uncommon,None,Frostbriar_Reach,Utility item that supports exploration and downtime.,tool_briarbound_charm_77472.png
77473,Frosted Scroll (III),Material,Ingot,Rare,Herbalism,Saltmarrow_Strand,Utility item that supports exploration and downtime.,material_frosted_scroll_iii_77473.png
77474,Emberlit Map (III),Ingredient,Wood,Uncommon,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_emberlit_map_iii_77474.png
77475,Frosted Amulet,Gear,Mail,Common,Alchemy,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_frosted_amulet_77475.png
77476,Gravemark Ring,Gear,Mace,Uncommon,Mining,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_gravemark_ring_77476.png
77477,Sun-bleached Lantern,Ingredient,Ore,Uncommon,Mining,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_sun_bleached_lantern_77477.png
77478,Mire-slick Cloak (IV),Gear,Dagger,Uncommon,Smithing,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_mire_slick_cloak_iv_77478.png
77479,Mire-slick Boots,Consumable,Food,Uncommon,None,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_mire_slick_boots_77479.png
77480,Glimmering Buckler,Gear,Dagger,Common,Leatherworking,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_glimmering_buckler_77480.png
77481,Dusk-hushed Amulet,Gear,Axe,Common,Enchanting,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_dusk_hushed_amulet_77481.png
77482,Mire-slick Scroll,Material,Leatherworking,Uncommon,Alchemy,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,material_mire_slick_scroll_77482.png
77483,Dusk-hushed Staff,Gear,Shield,Common,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_staff_77483.png
77484,Briarbound Longbow,Gear,Staff,Common,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_briarbound_longbow_77484.png
77485,Sun-bleached Ration,Gear,Mail,Uncommon,Alchemy,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_sun_bleached_ration_77485.png
77486,Stormbit Tonic (I),Map,Map,Uncommon,Smithing,Saltmarrow_Strand,Crafting component used across multiple recipes.,map_stormbit_tonic_i_77486.png
77487,Briarbound Map,Gear,Polearm,Uncommon,Enchanting,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_briarbound_map_77487.png
77488,Dusk-hushed Boots,Consumable,Food,Common,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_dusk_hushed_boots_77488.png
77489,Mire-slick Staff,Gear,Leather,Rare,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_mire_slick_staff_77489.png
77490,Dusk-hushed Gambeson,Gear,Staff,Common,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_gambeson_77490.png
77491,Dusk-hushed Staff,Material,Leatherworking,Uncommon,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_dusk_hushed_staff_77491.png
77492,Briarbound Bandage (IV),Map,Map,Uncommon,Smithing,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,map_briarbound_bandage_iv_77492.png
77493,Emberlit Cloak,Gear,Polearm,Uncommon,Herbalism,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_emberlit_cloak_77493.png
77494,Frosted Key,Gear,Polearm,Uncommon,Mining,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_frosted_key_77494.png
77495,Dusk-hushed Map,Profession Tool,Kit,Uncommon,Enchanting,Glimmerdeep_Mire,Crafting component used across multiple recipes.,profession tool_dusk_hushed_map_77495.png
77496,Dusk-hushed Gambeson,Gear,Sword,Common,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_gambeson_77496.png
77497,Stormbit Ingot,Consumable,Potion,Common,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,consumable_stormbit_ingot_77497.png
77498,Ashen Shortsword (IV),Material,Leatherworking,Rare,Leatherworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,material_ashen_shortsword_iv_77498.png
77499,Marketfresh Boots,Gear,Dagger,Uncommon,Woodworking,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_marketfresh_boots_77499.png
77500,Emberlit Scroll (I),Profession Tool,Kit,Uncommon,None,Saltmarrow_Strand,Crafting component used across multiple recipes.,profession tool_emberlit_scroll_i_77500.png
77501,Emberlit Lockpick,Gear,Mail,Rare,Mining,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_emberlit_lockpick_77501.png
77502,Ashen Staff,Map,Map,Uncommon,Cooking,Emberford_Marketwalk,Crafting component used across multiple recipes.,map_ashen_staff_77502.png
77503,Marketfresh Ring,Gear,Sword,Common,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_marketfresh_ring_77503.png
77504,Glimmering Bandage (IV),Trinket,Charm,Uncommon,None,Saltmarrow_Strand,Utility item that supports exploration and downtime.,trinket_glimmering_bandage_iv_77504.png
77505,Briarbound Ring,Ingredient,Hide,Uncommon,Leatherworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_briarbound_ring_77505.png
77506,Briarbound Lantern (II),Gear,Leather,Common,Leatherworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_briarbound_lantern_ii_77506.png
77507,Saltworn Vial (IV),Gear,Plate,Uncommon,Leatherworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_saltworn_vial_iv_77507.png
77508,Frosted Key (II),Ingredient,Ore,Common,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_frosted_key_ii_77508.png
77509,Mire-slick Buckler,Material,Ingot,Common,Mining,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_mire_slick_buckler_77509.png
