id,name,category,subcategory,rarity,professions,region,short_uses,file_name
71075,Ashen Helm (IV),Tool,Utility,Common,None,Frostbriar_Reach,Crafting component used across multiple recipes.,tool_ashen_helm_iv_71075.png
71076,Stormbit Thread,Gear,Plate,Uncommon,Smithing,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_thread_71076.png
71077,Frosted Scroll,Ingredient,Hide,Common,None,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,ingredient_frosted_scroll_71077.png
71078,Stormbit Bandage,Gear,Plate,Uncommon,Tailoring,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_stormbit_bandage_71078.png
71079,Emberlit Scroll,Gear,Plate,Uncommon,Tailoring,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_emberlit_scroll_71079.png
71080,Dusk-hushed Helm (I),Ingredient,Ore,Uncommon,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_dusk_hushed_helm_i_71080.png
71081,Sun-bleached Buckler,Gear,Sword,Common,Cooking,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_sun_bleached_buckler_71081.png
71082,Marketfresh Boots,Consumable,Bandage,Rare,Enchanting,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,consumable_marketfresh_boots_71082.png
71083,Glimmering Key (IV),Key,Key,Uncommon,Tailoring,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,key_glimmering_key_iv_71083.png
71084,Glimmering Helm,Gear,Staff,Common,Herbalism,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_helm_71084.png
71085,Stormbit Vial,Gear,Mail,Rare,Enchanting,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_stormbit_vial_71085.png
71086,Ashen Ingot,Gear,Plate,Uncommon,Mining,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_ashen_ingot_71086.png
71087,Briarbound Ration,Map,Map,Common,None,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,map_briarbound_ration_71087.png
71088,Briarbound Boots,Document,Scroll,Rare,None,Frostbriar_Reach,Utility item that supports exploration and downtime.,document_briarbound_boots_71088.png
71089,Sun-bleached Buckler,Profession Tool,Kit,Common,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,profession tool_sun_bleached_buckler_71089.png
71090,Saltworn Vial (III),Gear,Mail,Uncommon,None,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_vial_iii_71090.png
71091,Briarbound Salve (I),Key,Key,Common,Enchanting,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,key_briarbound_salve_i_71091.png
71092,Saltworn Cloak (I),Gear,Leather,Rare,Tailoring,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_saltworn_cloak_i_71092.png
71093,Saltworn Shortsword,Material,Leatherworking,Common,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_saltworn_shortsword_71093.png
71094,Frosted Cuirass,Ingredient,Ore,Common,Smithing,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_frosted_cuirass_71094.png
71095,Sun-bleached Thread,Quest,Quest Item,Common,None,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,quest_sun_bleached_thread_71095.png
71096,Sun-bleached Boots,Ingredient,Ore,Uncommon,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,ingredient_sun_bleached_boots_71096.png
71097,Saltworn Tonic,Ingredient,Hide,Uncommon,Smithing,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_saltworn_tonic_71097.png
71098,Frosted Staff (I),Gear,Axe,Common,Smithing,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_staff_i_71098.png
71099,Saltworn Buckler (III),Gear,Shield,Uncommon,Leatherworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_buckler_iii_71099.png
71100,Stormbit Cloak (III),Key,Key,Uncommon,Alchemy,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,key_stormbit_cloak_iii_71100.png
71101,Sun-bleached Thread,Gear,Leather,Common,Cooking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_thread_71101.png
71102,Stormbit Lockpick,Gear,Shield,Uncommon,Smithing,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_stormbit_lockpick_71102.png
71103,Briarbound Thread,Material,Ingot,Uncommon,Alchemy,Frostbriar_Reach,Utility item that supports exploration and downtime.,material_briarbound_thread_71103.png
71104,Ashen Salve (II),Gear,Mace,Common,Cooking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_ashen_salve_ii_71104.png
71105,Gravemark Cloak (I),Material,Ingot,Common,Woodworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_gravemark_cloak_i_71105.png
71106,Sun-bleached Cloak,Gear,Shield,Common,Herbalism,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_cloak_71106.png
71107,Sun-bleached Legwraps (II),Gear,Plate,Uncommon,Smithing,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_sun_bleached_legwraps_ii_71107.png
71108,Sun-bleached Hatchet,Map,Map,Uncommon,None,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,map_sun_bleached_hatchet_71108.png
71109,Sun-bleached Helm,Gear,Mace,Uncommon,Herbalism,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_sun_bleached_helm_71109.png
71110,Dusk-hushed Gambeson,Ingredient,Wood,Uncommon,Mining,Saltmarrow_Strand,Utility item that supports exploration and downtime.,ingredient_dusk_hushed_gambeson_71110.png
71111,Gravemark Helm,Gear,Plate,Common,None,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_gravemark_helm_71111.png
71112,Sun-bleached Thread,Quest,Quest Item,Uncommon,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,quest_sun_bleached_thread_71112.png
71113,Stormbit Ingot (I),Gear,Shield,Uncommon,Cooking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_ingot_i_71113.png
71114,Briarbound Helm (I),Gear,Leather,Rare,Cooking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_helm_i_71114.png
71115,Dusk-hushed Lockpick,Consumable,Bandage,Uncommon,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,consumable_dusk_hushed_lockpick_71115.png
71116,Ashen Boots,Ingredient,Herb,Common,Smithing,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_ashen_boots_71116.png
71117,Dusk-hushed Gambeson (II),Material,Leatherworking,Uncommon,Cooking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_dusk_hushed_gambeson_ii_71117.png
71118,Ashen Key (III),Gear,Cloth,Uncommon,Alchemy,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_ashen_key_iii_71118.png
71119,Sun-bleached Longbow,Gear,Mail,Common,None,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_sun_bleached_longbow_71119.png
71120,Ashen Gambeson (II),Quest,Quest Item,Uncommon,Herbalism,Frostbriar_Reach,Utility item that supports exploration and downtime.,quest_ashen_gambeson_ii_71120.png
71121,Marketfresh Thread,Material,Leatherworking,Common,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,material_marketfresh_thread_71121.png
71122,Gravemark Helm (III),Consumable,Potion,Uncommon,Cooking,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_gravemark_helm_iii_71122.png
71123,Ashen Lantern,Ingredient,Hide,Uncommon,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_ashen_lantern_71123.png
71124,Dusk-hushed Cuirass,Trinket,Charm,Common,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,trinket_dusk_hushed_cuirass_71124.png
71125,Sun-bleached Staff,Document,Scroll,Rare,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,document_sun_bleached_staff_71125.png
71126,Marketfresh Staff,Material,Leatherworking,Common,Leatherworking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,material_marketfresh_staff_71126.png
71127,Dusk-hushed Shortsword,Gear,Polearm,Uncommon,Tailoring,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_shortsword_71127.png
71128,Frosted Salve,Gear,Plate,Common,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_frosted_salve_71128.png
71129,Mire-slick Vial (IV),Gear,Leather,Common,None,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_mire_slick_vial_iv_71129.png
71130,Gravemark Gambeson,Gear,Mace,Common,None,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_gravemark_gambeson_71130.png
71131,Frosted Scroll,Gear,Polearm,Uncommon,Cooking,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_frosted_scroll_71131.png
71132,Saltworn Gloves (IV),Ingredient,Wood,Rare,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_saltworn_gloves_iv_71132.png
71133,Emberlit Ring (II),Consumable,Bandage,Common,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,consumable_emberlit_ring_ii_71133.png
71134,Sun-bleached Ration (I),Gear,Leather,Uncommon,None,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_sun_bleached_ration_i_71134.png
71135,Glimmering Thread,Ingredient,Hide,Uncommon,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,ingredient_glimmering_thread_71135.png
71136,Marketfresh Amulet,Key,Key,Uncommon,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,key_marketfresh_amulet_71136.png
71137,Briarbound Legwraps (I),Ingredient,Ore,Uncommon,Woodworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_briarbound_legwraps_i_71137.png
71138,Stormbit Map,Material,Ingot,Common,Smithing,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,material_stormbit_map_71138.png
71139,Gravemark Gloves,Ingredient,Ore,Common,Smithing,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_gloves_71139.png
71140,Saltworn Buckler,Ingredient,Wood,Rare,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_saltworn_buckler_71140.png
71141,Ashen Hatchet (III),Trinket,Charm,Rare,Enchanting,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,trinket_ashen_hatchet_iii_71141.png
71142,Frosted Ration,Quest,Quest Item,Uncommon,Enchanting,Saltmarrow_Strand,Utility item that supports exploration and downtime.,quest_frosted_ration_71142.png
71143,Dusk-hushed Staff (III),Gear,Polearm,Uncommon,Mining,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_staff_iii_71143.png
71144,Briarbound Tonic,Tool,Utility,Uncommon,Enchanting,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,tool_briarbound_tonic_71144.png
71145,Glimmering Salve (IV),Profession Tool,Kit,Uncommon,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,profession tool_glimmering_salve_iv_71145.png
71146,Glimmering Gambeson,Gear,Polearm,Common,Woodworking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_glimmering_gambeson_71146.png
71147,Sun-bleached Ring (I),Gear,Shield,Rare,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_ring_i_71147.png
71148,Stormbit Lantern,Gear,Mail,Common,Enchanting,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_stormbit_lantern_71148.png
71149,Marketfresh Hatchet,Gear,Plate,Common,Alchemy,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_marketfresh_hatchet_71149.png
71150,Saltworn Map,Gear,Staff,Uncommon,Herbalism,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_saltworn_map_71150.png
71151,Glimmering Thread,Quest,Quest Item,Uncommon,Mining,Glimmerdeep_Mire,Crafting component used across multiple recipes.,quest_glimmering_thread_71151.png
71152,Mire-slick Staff,Gear,Leather,Uncommon,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_mire_slick_staff_71152.png
71153,Sun-bleached Map (IV),Gear,Mail,Common,Cooking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_map_iv_71153.png
71154,Emberlit Legwraps,Gear,Shield,Uncommon,Tailoring,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_emberlit_legwraps_71154.png
71155,Stormbit Ration,Consumable,Food,Rare,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_stormbit_ration_71155.png
71156,Sun-bleached Legwraps,Material,Thread,Common,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_sun_bleached_legwraps_71156.png
71157,Dusk-hushed Map (III),Trinket,Charm,Uncommon,Mining,Saltmarrow_Strand,Crafting component used across multiple recipes.,trinket_dusk_hushed_map_iii_71157.png
71158,Marketfresh Bandage (I),Ingredient,Hide,Uncommon,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,ingredient_marketfresh_bandage_i_71158.png
71159,Glimmering Vial,Gear,Axe,Uncommon,Enchanting,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_glimmering_vial_71159.png
71160,Glimmering Staff,Gear,Shield,Common,None,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_staff_71160.png
71161,Mire-slick Charm,Gear,Axe,Uncommon,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_charm_71161.png
71162,Stormbit Lantern,Gear,Dagger,Common,Woodworking,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_stormbit_lantern_71162.png
71163,Marketfresh Amulet,Gear,Staff,Common,Tailoring,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_amulet_71163.png
71164,Gravemark Thread,Consumable,Bandage,Common,None,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_gravemark_thread_71164.png
71165,Briarbound Ring,Map,Map,Uncommon,Enchanting,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,map_briarbound_ring_71165.png
71166,Sun-bleached Ration (III),Quest,Quest Item,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,quest_sun_bleached_ration_iii_71166.png
71167,Saltworn Vial (IV),Gear,Staff,Uncommon,Tailoring,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_vial_iv_71167.png
71168,Glimmering Vial (IV),Quest,Quest Item,Rare,Enchanting,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,quest_glimmering_vial_iv_71168.png
71169,Briarbound Salve,Gear,Dagger,Common,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_salve_71169.png
71170,Ashen Boots,Key,Key,Common,None,Emberford_Marketwalk,Utility item that supports exploration and downtime.,key_ashen_boots_71170.png
71171,Briarbound Amulet,Profession Tool,Kit,Rare,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,profession tool_briarbound_amulet_71171.png
71172,Dusk-hushed Charm,Gear,Mace,Uncommon,Herbalism,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_dusk_hushed_charm_71172.png
71173,Ashen Longbow,Document,Scroll,Uncommon,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,document_ashen_longbow_71173.png
71174,Stormbit Amulet (II),Quest,Quest Item,Uncommon,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,quest_stormbit_amulet_ii_71174.png
71175,Dusk-hushed Buckler,Key,Key,Uncommon,Alchemy,Frostbriar_Reach,Utility item that supports exploration and downtime.,key_dusk_hushed_buckler_71175.png
71176,Mire-slick Ingot,Consumable,Bandage,Rare,Woodworking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,consumable_mire_slick_ingot_71176.png
71177,Emberlit Amulet,Consumable,Bandage,Uncommon,Smithing,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,consumable_emberlit_amulet_71177.png
71178,Saltworn Gambeson,Gear,Axe,Rare,Tailoring,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_gambeson_71178.png
71179,Stormbit Staff,Ingredient,Hide,Uncommon,Herbalism,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_stormbit_staff_71179.png
71180,Gravemark Vial (III),Gear,Shield,Uncommon,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_gravemark_vial_iii_71180.png
71181,Briarbound Lantern,Gear,Plate,Common,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_briarbound_lantern_71181.png
71182,Gravemark Lantern,Gear,Axe,Common,Tailoring,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_gravemark_lantern_71182.png
71183,Sun-bleached Ration,Quest,Quest Item,Common,Mining,Saltmarrow_Strand,Crafting component used across multiple recipes.,quest_sun_bleached_ration_71183.png
